Date,date,date,price,info
02.02.2020,Feb-20,2020,#N/A,
03.02.2020,Feb-20,2020,23.14,
04.02.2020,Feb-20,2020,23.29,
05.02.2020,Feb-20,2020,23.71,
06.02.2020,Feb-20,2020,23.5,
07.02.2020,Feb-20,2020,23.27,
08.02.2020,Feb-20,2020,#N/A,
09.02.2020,Feb-20,2020,#N/A,
10.02.2020,Feb-20,2020,23.1,
11.02.2020,Feb-20,2020,23.25,
12.02.2020,Feb-20,2020,23.83,
13.02.2020,Feb-20,2020,24.34,
14.02.2020,Feb-20,2020,24.23,
15.02.2020,Feb-20,2020,#N/A,
16.02.2020,Feb-20,2020,#N/A,
17.02.2020,Feb-20,2020,24.99,
18.02.2020,Feb-20,2020,25.09,
19.02.2020,Feb-20,2020,25.66,
20.02.2020,Feb-20,2020,25.59,
21.02.2020,Feb-20,2020,25.56,
22.02.2020,Feb-20,2020,#N/A,
23.02.2020,Feb-20,2020,#N/A,
24.02.2020,Feb-20,2020,24.53,
25.02.2020,Feb-20,2020,24.14,
26.02.2020,Feb-20,2020,24.23,
27.02.2020,Feb-20,2020,23.57,
28.02.2020,Feb-20,2020,23.57,
29.02.2020,Feb-20,2020,#N/A,
01.03.2020,Mar-20,2020,#N/A,
02.03.2020,Mar-20,2020,23.48,
03.03.2020,Mar-20,2020,23.34,
04.03.2020,Mar-20,2020,23.79,
05.03.2020,Mar-20,2020,23.77,
06.03.2020,Mar-20,2020,23.39,
07.03.2020,Mar-20,2020,#N/A,
08.03.2020,Mar-20,2020,#N/A,
09.03.2020,Mar-20,2020,23.25,
10.03.2020,Mar-20,2020,24.06,
11.03.2020,Mar-20,2020,23.89,
12.03.2020,Mar-20,2020,22.5,
13.03.2020,Mar-20,2020,21.9,
14.03.2020,Mar-20,2020,#N/A,
15.03.2020,Mar-20,2020,#N/A,
16.03.2020,Mar-20,2020,19.41,
17.03.2020,Mar-20,2020,18.24,
18.03.2020,Mar-20,2020,15.23,
19.03.2020,Mar-20,2020,16.31,
20.03.2020,Mar-20,2020,16.03,
21.03.2020,Mar-20,2020,#N/A,
22.03.2020,Mar-20,2020,#N/A,
23.03.2020,Mar-20,2020,15.45,
24.03.2020,Mar-20,2020,16.7,
25.03.2020,Mar-20,2020,17.42,
26.03.2020,Mar-20,2020,17.22,
27.03.2020,Mar-20,2020,16.26,
28.03.2020,Mar-20,2020,#N/A,
29.03.2020,Mar-20,2020,#N/A,
30.03.2020,Mar-20,2020,16.93,
31.03.2020,Mar-20,2020,17.54,
01.04.2020,Apr-20,2020,16.95,
02.04.2020,Apr-20,2020,17.93,
03.04.2020,Apr-20,2020,17.84,
04.04.2020,Apr-20,2020,#N/A,
05.04.2020,Apr-20,2020,#N/A,
06.04.2020,Apr-20,2020,20.28,
07.04.2020,Apr-20,2020,20.4,
08.04.2020,Apr-20,2020,21.03,
09.04.2020,Apr-20,2020,20.98,
10.04.2020,Apr-20,2020,#N/A,
11.04.2020,Apr-20,2020,#N/A,
12.04.2020,Apr-20,2020,#N/A,
13.04.2020,Apr-20,2020,#N/A,
14.04.2020,Apr-20,2020,19.72,
15.04.2020,Apr-20,2020,19.17,
16.04.2020,Apr-20,2020,20.84,
17.04.2020,Apr-20,2020,21.62,
18.04.2020,Apr-20,2020,#N/A,
19.04.2020,Apr-20,2020,#N/A,
20.04.2020,Apr-20,2020,21.29,
21.04.2020,Apr-20,2020,19.78,
22.04.2020,Apr-20,2020,20.57,
23.04.2020,Apr-20,2020,20.94,
24.04.2020,Apr-20,2020,20.66,
25.04.2020,Apr-20,2020,#N/A,
26.04.2020,Apr-20,2020,#N/A,
27.04.2020,Apr-20,2020,20.2,
28.04.2020,Apr-20,2020,20.13,
29.04.2020,Apr-20,2020,20.11,
30.04.2020,Apr-20,2020,19.5,
01.05.2020,May-20,2020,#N/A,
02.05.2020,May-20,2020,#N/A,
03.05.2020,May-20,2020,#N/A,
04.05.2020,May-20,2020,19.28,
05.05.2020,May-20,2020,19.02,
06.05.2020,May-20,2020,18.92,
07.05.2020,May-20,2020,19.46,
08.05.2020,May-20,2020,19.26,
09.05.2020,May-20,2020,#N/A,
10.05.2020,May-20,2020,#N/A,
11.05.2020,May-20,2020,18.98,
12.05.2020,May-20,2020,18.43,
13.05.2020,May-20,2020,18.58,
14.05.2020,May-20,2020,18.76,
15.05.2020,May-20,2020,19.09,
16.05.2020,May-20,2020,#N/A,
17.05.2020,May-20,2020,#N/A,
18.05.2020,May-20,2020,20.26,
19.05.2020,May-20,2020,19.91,
20.05.2020,May-20,2020,21.19,
21.05.2020,May-20,2020,21.11,
22.05.2020,May-20,2020,21.33,
23.05.2020,May-20,2020,#N/A,
24.05.2020,May-20,2020,#N/A,
25.05.2020,May-20,2020,21.52,
26.05.2020,May-20,2020,21.52,
27.05.2020,May-20,2020,21.24,
28.05.2020,May-20,2020,21.17,
29.05.2020,May-20,2020,21.32,
30.05.2020,May-20,2020,#N/A,
31.05.2020,May-20,2020,#N/A,
01.06.2020,Jun-20,2020,20.89,
02.06.2020,Jun-20,2020,21.99,
03.06.2020,Jun-20,2020,22,
04.06.2020,Jun-20,2020,22.13,
05.06.2020,Jun-20,2020,23.16,
06.06.2020,Jun-20,2020,#N/A,
07.06.2020,Jun-20,2020,#N/A,
08.06.2020,Jun-20,2020,22.64,
09.06.2020,Jun-20,2020,22.41,
10.06.2020,Jun-20,2020,22.84,
11.06.2020,Jun-20,2020,22.2,
12.06.2020,Jun-20,2020,21.93,
13.06.2020,Jun-20,2020,#N/A,
14.06.2020,Jun-20,2020,#N/A,
15.06.2020,Jun-20,2020,22.09,
16.06.2020,Jun-20,2020,22.71,
17.06.2020,Jun-20,2020,22.69,
18.06.2020,Jun-20,2020,24.4,
19.06.2020,Jun-20,2020,24.09,
20.06.2020,Jun-20,2020,#N/A,
21.06.2020,Jun-20,2020,#N/A,
22.06.2020,Jun-20,2020,24.47,
23.06.2020,Jun-20,2020,25.35,
24.06.2020,Jun-20,2020,25.33,
25.06.2020,Jun-20,2020,25.1,
26.06.2020,Jun-20,2020,24.66,
27.06.2020,Jun-20,2020,#N/A,
28.06.2020,Jun-20,2020,#N/A,
29.06.2020,Jun-20,2020,26.55,
30.06.2020,Jun-20,2020,26.9,
01.07.2020,Jul-20,2020,27.63,
02.07.2020,Jul-20,2020,27.3,
03.07.2020,Jul-20,2020,27.84,
04.07.2020,Jul-20,2020,#N/A,
05.07.2020,Jul-20,2020,#N/A,
06.07.2020,Jul-20,2020,29.63,
07.07.2020,Jul-20,2020,29.32,
08.07.2020,Jul-20,2020,29.24,
09.07.2020,Jul-20,2020,28.54,
10.07.2020,Jul-20,2020,28.94,
11.07.2020,Jul-20,2020,#N/A,
12.07.2020,Jul-20,2020,#N/A,
13.07.2020,Jul-20,2020,29.27,
14.07.2020,Jul-20,2020,29.56,
15.07.2020,Jul-20,2020,28.76,
16.07.2020,Jul-20,2020,26.52,
17.07.2020,Jul-20,2020,27.74,
18.07.2020,Jul-20,2020,#N/A,
19.07.2020,Jul-20,2020,#N/A,
20.07.2020,Jul-20,2020,26.09,
21.07.2020,Jul-20,2020,26.54,
22.07.2020,Jul-20,2020,26.56,
23.07.2020,Jul-20,2020,27.25,
24.07.2020,Jul-20,2020,26.29,
25.07.2020,Jul-20,2020,#N/A,
26.07.2020,Jul-20,2020,#N/A,
27.07.2020,Jul-20,2020,24.93,
28.07.2020,Jul-20,2020,25.66,
29.07.2020,Jul-20,2020,26.11,
30.07.2020,Jul-20,2020,25.48,
31.07.2020,Jul-20,2020,26.21,
01.08.2020,Aug-20,2020,#N/A,
02.08.2020,Aug-20,2020,#N/A,
03.08.2020,Aug-20,2020,26.05,
04.08.2020,Aug-20,2020,26.76,
05.08.2020,Aug-20,2020,26.7,
06.08.2020,Aug-20,2020,26.32,
07.08.2020,Aug-20,2020,26.35,
08.08.2020,Aug-20,2020,#N/A,
09.08.2020,Aug-20,2020,#N/A,
10.08.2020,Aug-20,2020,26.64,
11.08.2020,Aug-20,2020,26.14,
12.08.2020,Aug-20,2020,25.91,
13.08.2020,Aug-20,2020,25.36,
14.08.2020,Aug-20,2020,25.42,
15.08.2020,Aug-20,2020,#N/A,
16.08.2020,Aug-20,2020,#N/A,
17.08.2020,Aug-20,2020,26.25,
18.08.2020,Aug-20,2020,26.49,
19.08.2020,Aug-20,2020,26.19,
20.08.2020,Aug-20,2020,25.87,
21.08.2020,Aug-20,2020,25.61,
22.08.2020,Aug-20,2020,#N/A,
23.08.2020,Aug-20,2020,#N/A,
24.08.2020,Aug-20,2020,27.45,
25.08.2020,Aug-20,2020,28.59,
26.08.2020,Aug-20,2020,28.59,
27.08.2020,Aug-20,2020,28.34,
28.08.2020,Aug-20,2020,29.49,
29.08.2020,Aug-20,2020,#N/A,
30.08.2020,Aug-20,2020,#N/A,
31.08.2020,Aug-20,2020,28.63,
01.09.2020,Sep-20,2020,27.72,
02.09.2020,Sep-20,2020,28.2,
03.09.2020,Sep-20,2020,28.71,
04.09.2020,Sep-20,2020,27.32,
05.09.2020,Sep-20,2020,#N/A,
06.09.2020,Sep-20,2020,#N/A,
07.09.2020,Sep-20,2020,27.03,
08.09.2020,Sep-20,2020,26.76,
09.09.2020,Sep-20,2020,27.18,
10.09.2020,Sep-20,2020,28.38,
11.09.2020,Sep-20,2020,28.24,
12.09.2020,Sep-20,2020,#N/A,
13.09.2020,Sep-20,2020,#N/A,
14.09.2020,Sep-20,2020,30.44,
15.09.2020,Sep-20,2020,29.76,
16.09.2020,Sep-20,2020,29.95,
17.09.2020,Sep-20,2020,28.4,
18.09.2020,Sep-20,2020,27.97,
19.09.2020,Sep-20,2020,#N/A,
20.09.2020,Sep-20,2020,#N/A,
21.09.2020,Sep-20,2020,26.38,
22.09.2020,Sep-20,2020,27.82,
23.09.2020,Sep-20,2020,26.48,
24.09.2020,Sep-20,2020,26.77,
25.09.2020,Sep-20,2020,26.14,
26.09.2020,Sep-20,2020,#N/A,
27.09.2020,Sep-20,2020,#N/A,
28.09.2020,Sep-20,2020,27.69,
29.09.2020,Sep-20,2020,26.75,
30.09.2020,Sep-20,2020,26.9,
01.10.2020,Oct-20,2020,26.48,
02.10.2020,Oct-20,2020,27,
03.10.2020,Oct-20,2020,#N/A,
04.10.2020,Oct-20,2020,#N/A,
05.10.2020,Oct-20,2020,26.91,
06.10.2020,Oct-20,2020,26.76,
07.10.2020,Oct-20,2020,26.87,
08.10.2020,Oct-20,2020,26.32,
09.10.2020,Oct-20,2020,25.71,
10.10.2020,Oct-20,2020,#N/A,
11.10.2020,Oct-20,2020,#N/A,
12.10.2020,Oct-20,2020,25.87,
13.10.2020,Oct-20,2020,25.22,
14.10.2020,Oct-20,2020,25.75,
15.10.2020,Oct-20,2020,24.97,
16.10.2020,Oct-20,2020,24.9,
17.10.2020,Oct-20,2020,#N/A,
18.10.2020,Oct-20,2020,#N/A,
19.10.2020,Oct-20,2020,24.99,
20.10.2020,Oct-20,2020,24.41,
21.10.2020,Oct-20,2020,23.56,
22.10.2020,Oct-20,2020,24.18,
23.10.2020,Oct-20,2020,25.49,
24.10.2020,Oct-20,2020,#N/A,
25.10.2020,Oct-20,2020,#N/A,
26.10.2020,Oct-20,2020,23.85,
27.10.2020,Oct-20,2020,24.07,
28.10.2020,Oct-20,2020,23.03,
29.10.2020,Oct-20,2020,23.66,
30.10.2020,Oct-20,2020,23.69,
31.10.2020,Oct-20,2020,#N/A,
01.11.2020,Nov-20,2020,#N/A,
02.11.2020,Nov-20,2020,23.66,
03.11.2020,Nov-20,2020,24.37,
04.11.2020,Nov-20,2020,25.1,
05.11.2020,Nov-20,2020,25.98,
06.11.2020,Nov-20,2020,25.43,
07.11.2020,Nov-20,2020,#N/A,
08.11.2020,Nov-20,2020,#N/A,
09.11.2020,Nov-20,2020,26.55,
10.11.2020,Nov-20,2020,26.22,
11.11.2020,Nov-20,2020,26.12,
12.11.2020,Nov-20,2020,25.92,
13.11.2020,Nov-20,2020,26.29,
14.11.2020,Nov-20,2020,#N/A,
15.11.2020,Nov-20,2020,#N/A,
16.11.2020,Nov-20,2020,27.38,
17.11.2020,Nov-20,2020,26.64,
18.11.2020,Nov-20,2020,27.19,
19.11.2020,Nov-20,2020,26.35,
20.11.2020,Nov-20,2020,26.74,
21.11.2020,Nov-20,2020,#N/A,
22.11.2020,Nov-20,2020,#N/A,
23.11.2020,Nov-20,2020,27.25,
24.11.2020,Nov-20,2020,27.63,
25.11.2020,Nov-20,2020,27.62,
26.11.2020,Nov-20,2020,28.1,
27.11.2020,Nov-20,2020,28.13,
28.11.2020,Nov-20,2020,#N/A,
29.11.2020,Nov-20,2020,#N/A,
30.11.2020,Nov-20,2020,29.13,
01.12.2020,Dec-20,2020,28.85,
02.12.2020,Dec-20,2020,29.54,
03.12.2020,Dec-20,2020,28.99,
04.12.2020,Dec-20,2020,30.11,
05.12.2020,Dec-20,2020,#N/A,
06.12.2020,Dec-20,2020,#N/A,
07.12.2020,Dec-20,2020,29.62,
08.12.2020,Dec-20,2020,29.57,
09.12.2020,Dec-20,2020,29.7,
10.12.2020,Dec-20,2020,30.9,
11.12.2020,Dec-20,2020,30.52,
12.12.2020,Dec-20,2020,#N/A,
13.12.2020,Dec-20,2020,#N/A,
14.12.2020,Dec-20,2020,30.81,
15.12.2020,Dec-20,2020,32.01,
16.12.2020,Dec-20,2020,31.61,
17.12.2020,Dec-20,2020,31.8,
18.12.2020,Dec-20,2020,30.94,
19.12.2020,Dec-20,2020,#N/A,
20.12.2020,Dec-20,2020,#N/A,
21.12.2020,Dec-20,2020,30.76,
22.12.2020,Dec-20,2020,31.01,
23.12.2020,Dec-20,2020,31.77,
24.12.2020,Dec-20,2020,#N/A,
25.12.2020,Dec-20,2020,#N/A,
26.12.2020,Dec-20,2020,#N/A,
27.12.2020,Dec-20,2020,#N/A,
28.12.2020,Dec-20,2020,33.28,
29.12.2020,Dec-20,2020,32.86,
30.12.2020,Dec-20,2020,32.04,
31.12.2020,Dec-20,2020,32.04,
01.01.2021,Jan-21,2021,#N/A,0
02.01.2021,Jan-21,2021,#N/A,1
03.01.2021,Jan-21,2021,#N/A,
04.01.2021,Jan-21,2021,33.54,
05.01.2021,Jan-21,2021,32.82,
06.01.2021,Jan-21,2021,33.5,
07.01.2021,Jan-21,2021,34.64,
08.01.2021,Jan-21,2021,34.79,
09.01.2021,Jan-21,2021,#N/A,
10.01.2021,Jan-21,2021,#N/A,
11.01.2021,Jan-21,2021,34.42,
12.01.2021,Jan-21,2021,34.54,
13.01.2021,Jan-21,2021,33.55,
14.01.2021,Jan-21,2021,33.42,
15.01.2021,Jan-21,2021,31.64,
16.01.2021,Jan-21,2021,#N/A,
17.01.2021,Jan-21,2021,#N/A,
18.01.2021,Jan-21,2021,31.53,
19.01.2021,Jan-21,2021,33,
20.01.2021,Jan-21,2021,32.82,
21.01.2021,Jan-21,2021,34.02,
22.01.2021,Jan-21,2021,34.15,
23.01.2021,Jan-21,2021,#N/A,
24.01.2021,Jan-21,2021,#N/A,
25.01.2021,Jan-21,2021,33.08,
26.01.2021,Jan-21,2021,33.27,
27.01.2021,Jan-21,2021,33.2,
28.01.2021,Jan-21,2021,33.89,
29.01.2021,Jan-21,2021,32.89,
30.01.2021,Jan-21,2021,#N/A,
31.01.2021,Jan-21,2021,#N/A,
01.02.2021,Feb-21,2021,32.81,
02.02.2021,Feb-21,2021,34.93,
03.02.2021,Feb-21,2021,37.38,
04.02.2021,Feb-21,2021,37.21,
05.02.2021,Feb-21,2021,38.15,
06.02.2021,Feb-21,2021,#N/A,
07.02.2021,Feb-21,2021,#N/A,
08.02.2021,Feb-21,2021,38.56,
09.02.2021,Feb-21,2021,38.21,
10.02.2021,Feb-21,2021,39.29,
11.02.2021,Feb-21,2021,38.71,
12.02.2021,Feb-21,2021,39.97,
13.02.2021,Feb-21,2021,#N/A,
14.02.2021,Feb-21,2021,#N/A,
15.02.2021,Feb-21,2021,39.47,
16.02.2021,Feb-21,2021,38.82,
17.02.2021,Feb-21,2021,38.06,
18.02.2021,Feb-21,2021,38.28,
19.02.2021,Feb-21,2021,37.37,
20.02.2021,Feb-21,2021,#N/A,
21.02.2021,Feb-21,2021,#N/A,
22.02.2021,Feb-21,2021,37.92,
23.02.2021,Feb-21,2021,38.61,
24.02.2021,Feb-21,2021,39.09,
25.02.2021,Feb-21,2021,38.2,
26.02.2021,Feb-21,2021,37.22,
27.02.2021,Feb-21,2021,#N/A,
28.02.2021,Feb-21,2021,#N/A,
01.03.2021,Mar-21,2021,37.07,
02.03.2021,Mar-21,2021,38.29,
03.03.2021,Mar-21,2021,37.41,
04.03.2021,Mar-21,2021,38.1,
05.03.2021,Mar-21,2021,38.95,
06.03.2021,Mar-21,2021,#N/A,
07.03.2021,Mar-21,2021,#N/A,
08.03.2021,Mar-21,2021,39.07,
09.03.2021,Mar-21,2021,40.57,
10.03.2021,Mar-21,2021,41.47,
11.03.2021,Mar-21,2021,41.85,
12.03.2021,Mar-21,2021,42.77,
13.03.2021,Mar-21,2021,#N/A,
14.03.2021,Mar-21,2021,#N/A,
15.03.2021,Mar-21,2021,42.3,
16.03.2021,Mar-21,2021,41.47,
17.03.2021,Mar-21,2021,42.85,
18.03.2021,Mar-21,2021,42.28,
19.03.2021,Mar-21,2021,41.85,
20.03.2021,Mar-21,2021,#N/A,
21.03.2021,Mar-21,2021,#N/A,
22.03.2021,Mar-21,2021,42.72,
23.03.2021,Mar-21,2021,41.32,
24.03.2021,Mar-21,2021,41.49,
25.03.2021,Mar-21,2021,40.25,
26.03.2021,Mar-21,2021,41.63,
27.03.2021,Mar-21,2021,#N/A,
28.03.2021,Mar-21,2021,#N/A,
29.03.2021,Mar-21,2021,41.75,
30.03.2021,Mar-21,2021,41.95,
31.03.2021,Mar-21,2021,42.45,
01.04.2021,Apr-21,2021,42.38,
02.04.2021,Apr-21,2021,#N/A,
03.04.2021,Apr-21,2021,#N/A,
04.04.2021,Apr-21,2021,#N/A,
05.04.2021,Apr-21,2021,#N/A,
06.04.2021,Apr-21,2021,44.15,
07.04.2021,Apr-21,2021,43.76,
08.04.2021,Apr-21,2021,43.37,
09.04.2021,Apr-21,2021,43.55,
10.04.2021,Apr-21,2021,#N/A,
11.04.2021,Apr-21,2021,#N/A,
12.04.2021,Apr-21,2021,44.33,
13.04.2021,Apr-21,2021,43.69,
14.04.2021,Apr-21,2021,43.74,
15.04.2021,Apr-21,2021,44.26,
16.04.2021,Apr-21,2021,44.35,
17.04.2021,Apr-21,2021,#N/A,
18.04.2021,Apr-21,2021,#N/A,
19.04.2021,Apr-21,2021,43.82,
20.04.2021,Apr-21,2021,44.99,
21.04.2021,Apr-21,2021,45.81,
22.04.2021,Apr-21,2021,47,
23.04.2021,Apr-21,2021,46.87,
24.04.2021,Apr-21,2021,#N/A,
25.04.2021,Apr-21,2021,#N/A,
26.04.2021,Apr-21,2021,47.11,
27.04.2021,Apr-21,2021,47.2,
28.04.2021,Apr-21,2021,47.69,
29.04.2021,Apr-21,2021,47.91,
30.04.2021,Apr-21,2021,#N/A,
01.05.2021,May-21,2021,#N/A,
02.05.2021,May-21,2021,#N/A,
03.05.2021,May-21,2021,49.32,
04.05.2021,May-21,2021,48.5,
05.05.2021,May-21,2021,49.32,
06.05.2021,May-21,2021,49.82,
07.05.2021,May-21,2021,50.33,
08.05.2021,May-21,2021,#N/A,
09.05.2021,May-21,2021,#N/A,
10.05.2021,May-21,2021,52.1,
11.05.2021,May-21,2021,52.91,
12.05.2021,May-21,2021,55.17,
13.05.2021,May-21,2021,54.34,
14.05.2021,May-21,2021,56.5,
15.05.2021,May-21,2021,#N/A,
16.05.2021,May-21,2021,#N/A,
17.05.2021,May-21,2021,56.16,
18.05.2021,May-21,2021,52.9,
19.05.2021,May-21,2021,49.55,
20.05.2021,May-21,2021,52.58,
21.05.2021,May-21,2021,51.65,
22.05.2021,May-21,2021,#N/A,
23.05.2021,May-21,2021,#N/A,
24.05.2021,May-21,2021,52.68,
25.05.2021,May-21,2021,53.23,
26.05.2021,May-21,2021,53.59,
27.05.2021,May-21,2021,51.76,
28.05.2021,May-21,2021,50.95,
29.05.2021,May-21,2021,#N/A,
30.05.2021,May-21,2021,#N/A,
31.05.2021,May-21,2021,51.61,
01.06.2021,Jun-21,2021,52.31,
02.06.2021,Jun-21,2021,51.3,
03.06.2021,Jun-21,2021,50.17,
04.06.2021,Jun-21,2021,49.9,
05.06.2021,Jun-21,2021,#N/A,
06.06.2021,Jun-21,2021,#N/A,
07.06.2021,Jun-21,2021,51.39,
08.06.2021,Jun-21,2021,52.1,
09.06.2021,Jun-21,2021,53.43,
10.06.2021,Jun-21,2021,53.7,
11.06.2021,Jun-21,2021,52.59,
12.06.2021,Jun-21,2021,#N/A,
13.06.2021,Jun-21,2021,#N/A,
14.06.2021,Jun-21,2021,52.81,
15.06.2021,Jun-21,2021,51.31,
16.06.2021,Jun-21,2021,51.25,
17.06.2021,Jun-21,2021,50.82,
18.06.2021,Jun-21,2021,51.81,
19.06.2021,Jun-21,2021,#N/A,
20.06.2021,Jun-21,2021,#N/A,
21.06.2021,Jun-21,2021,52.33,
22.06.2021,Jun-21,2021,53.32,
23.06.2021,Jun-21,2021,54.56,
24.06.2021,Jun-21,2021,54.99,
25.06.2021,Jun-21,2021,54.95,
26.06.2021,Jun-21,2021,#N/A,
27.06.2021,Jun-21,2021,#N/A,
28.06.2021,Jun-21,2021,55.4,
29.06.2021,Jun-21,2021,55.54,
30.06.2021,Jun-21,2021,56.25,
01.07.2021,Jul-21,2021,57.52,
02.07.2021,Jul-21,2021,57.24,
03.07.2021,Jul-21,2021,#N/A,
04.07.2021,Jul-21,2021,#N/A,
05.07.2021,Jul-21,2021,57.76,
06.07.2021,Jul-21,2021,53.91,
07.07.2021,Jul-21,2021,52.5,
08.07.2021,Jul-21,2021,52.24,
09.07.2021,Jul-21,2021,54.17,
10.07.2021,Jul-21,2021,#N/A,
11.07.2021,Jul-21,2021,#N/A,
12.07.2021,Jul-21,2021,51.62,
13.07.2021,Jul-21,2021,52.77,
14.07.2021,Jul-21,2021,53.28,
15.07.2021,Jul-21,2021,52.88,
16.07.2021,Jul-21,2021,52.78,
17.07.2021,Jul-21,2021,#N/A,
18.07.2021,Jul-21,2021,#N/A,
19.07.2021,Jul-21,2021,52.31,
20.07.2021,Jul-21,2021,51.12,
21.07.2021,Jul-21,2021,52.06,
22.07.2021,Jul-21,2021,50.71,
23.07.2021,Jul-21,2021,50.82,
24.07.2021,Jul-21,2021,#N/A,
25.07.2021,Jul-21,2021,#N/A,
26.07.2021,Jul-21,2021,53.12,
27.07.2021,Jul-21,2021,52.84,
28.07.2021,Jul-21,2021,53.77,
29.07.2021,Jul-21,2021,53.99,
30.07.2021,Jul-21,2021,53.26,
31.07.2021,Jul-21,2021,#N/A,
01.08.2021,Aug-21,2021,#N/A,
02.08.2021,Aug-21,2021,54.37,
03.08.2021,Aug-21,2021,54.12,
04.08.2021,Aug-21,2021,55.39,
05.08.2021,Aug-21,2021,55.91,
06.08.2021,Aug-21,2021,56.58,
07.08.2021,Aug-21,2021,#N/A,
08.08.2021,Aug-21,2021,#N/A,
09.08.2021,Aug-21,2021,56.55,
10.08.2021,Aug-21,2021,57.33,
11.08.2021,Aug-21,2021,57.69,
12.08.2021,Aug-21,2021,56.18,
13.08.2021,Aug-21,2021,55.31,
14.08.2021,Aug-21,2021,#N/A,
15.08.2021,Aug-21,2021,#N/A,
16.08.2021,Aug-21,2021,58.08,
17.08.2021,Aug-21,2021,57.17,
18.08.2021,Aug-21,2021,57.06,
19.08.2021,Aug-21,2021,53.43,
20.08.2021,Aug-21,2021,54.31,
21.08.2021,Aug-21,2021,#N/A,
22.08.2021,Aug-21,2021,#N/A,
23.08.2021,Aug-21,2021,55.29,
24.08.2021,Aug-21,2021,56.58,
25.08.2021,Aug-21,2021,56.48,
26.08.2021,Aug-21,2021,56.81,
27.08.2021,Aug-21,2021,58.95,
28.08.2021,Aug-21,2021,#N/A,
29.08.2021,Aug-21,2021,#N/A,
30.08.2021,Aug-21,2021,60.71,
31.08.2021,Aug-21,2021,60.71,
01.09.2021,Sep-21,2021,60.07,
02.09.2021,Sep-21,2021,61.48,
03.09.2021,Sep-21,2021,61.29,
04.09.2021,Sep-21,2021,#N/A,
05.09.2021,Sep-21,2021,#N/A,
06.09.2021,Sep-21,2021,62.27,
07.09.2021,Sep-21,2021,61.95,
08.09.2021,Sep-21,2021,62.41,
09.09.2021,Sep-21,2021,62.7,
10.09.2021,Sep-21,2021,60.87,
11.09.2021,Sep-21,2021,#N/A,
12.09.2021,Sep-21,2021,#N/A,
13.09.2021,Sep-21,2021,61.01,
14.09.2021,Sep-21,2021,59.8,
15.09.2021,Sep-21,2021,59.8,
16.09.2021,Sep-21,2021,59.26,
17.09.2021,Sep-21,2021,59.43,
18.09.2021,Sep-21,2021,#N/A,
19.09.2021,Sep-21,2021,#N/A,
20.09.2021,Sep-21,2021,60.62,
21.09.2021,Sep-21,2021,60.1,
22.09.2021,Sep-21,2021,60.54,
23.09.2021,Sep-21,2021,60.49,
24.09.2021,Sep-21,2021,62.88,
25.09.2021,Sep-21,2021,#N/A,
26.09.2021,Sep-21,2021,#N/A,
27.09.2021,Sep-21,2021,64.32,
28.09.2021,Sep-21,2021,61.86,
29.09.2021,Sep-21,2021,62.82,
30.09.2021,Sep-21,2021,61.68,
01.10.2021,Oct-21,2021,61.99,
02.10.2021,Oct-21,2021,#N/A,
03.10.2021,Oct-21,2021,#N/A,
04.10.2021,Oct-21,2021,63.34,
05.10.2021,Oct-21,2021,64.66,
06.10.2021,Oct-21,2021,59.04,
07.10.2021,Oct-21,2021,60.33,
08.10.2021,Oct-21,2021,58.31,
09.10.2021,Oct-21,2021,#N/A,
10.10.2021,Oct-21,2021,#N/A,
11.10.2021,Oct-21,2021,59.11,
12.10.2021,Oct-21,2021,58.89,
13.10.2021,Oct-21,2021,59.04,
14.10.2021,Oct-21,2021,61.4,
15.10.2021,Oct-21,2021,59.41,
16.10.2021,Oct-21,2021,#N/A,
17.10.2021,Oct-21,2021,#N/A,
18.10.2021,Oct-21,2021,58.54,
19.10.2021,Oct-21,2021,54.52,
20.10.2021,Oct-21,2021,57.76,
21.10.2021,Oct-21,2021,57.96,
22.10.2021,Oct-21,2021,58.25,
23.10.2021,Oct-21,2021,#N/A,
24.10.2021,Oct-21,2021,#N/A,
25.10.2021,Oct-21,2021,58.96,
26.10.2021,Oct-21,2021,59.78,
27.10.2021,Oct-21,2021,59.88,
28.10.2021,Oct-21,2021,58.55,
29.10.2021,Oct-21,2021,58.7,
30.10.2021,Oct-21,2021,#N/A,
31.10.2021,Oct-21,2021,#N/A,
01.11.2021,Nov-21,2021,56.92,
02.11.2021,Nov-21,2021,59.43,
03.11.2021,Nov-21,2021,59.8,
04.11.2021,Nov-21,2021,59.85,
05.11.2021,Nov-21,2021,59.39,
06.11.2021,Nov-21,2021,#N/A,
07.11.2021,Nov-21,2021,#N/A,
08.11.2021,Nov-21,2021,60.62,
09.11.2021,Nov-21,2021,60.41,
10.11.2021,Nov-21,2021,63.15,
11.11.2021,Nov-21,2021,63.69,
12.11.2021,Nov-21,2021,63.26,
13.11.2021,Nov-21,2021,#N/A,
14.11.2021,Nov-21,2021,#N/A,
15.11.2021,Nov-21,2021,65.92,
16.11.2021,Nov-21,2021,67.54,
17.11.2021,Nov-21,2021,67.15,
18.11.2021,Nov-21,2021,69.09,
19.11.2021,Nov-21,2021,69.35,
20.11.2021,Nov-21,2021,#N/A,
21.11.2021,Nov-21,2021,#N/A,
22.11.2021,Nov-21,2021,69.9,
23.11.2021,Nov-21,2021,69.17,
24.11.2021,Nov-21,2021,72.9,
